reporting_month,purchase_order_id,purchase_order_line_id,shipment_id,supplier_id,supplier_name,supplier_tier,category,subcategory,country,region,currency,sku,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_status,line_status,ordered_quantity,received_quantity,rejected_quantity,returned_quantity,unit_of_measure,contract_unit_price,invoiced_unit_price,invoiced_quantity,invoice_number,invoice_date,invoice_due_date,payment_date,invoice_status,inspection_date,defect_code,issue_opened_at,first_supplier_response_at,issue_resolved_at,expedite_requested_flag,expedite_reason,contract_required_delivery_days,contract_min_order_quantity,required_compliance_documents,valid_compliance_documents,supplier_audit_date,supplier_audit_expiry_date,sustainability_certificate_status,payment_terms_days,account_manager,primary_contact_channel
2025-02,PO-2025-000014,PO-2025-000014-L04,SHP-202502-000014,SUP-025,Evercrest Components,Preferred,Electronics,Control Modules,Netherlands,Western Europe,EUR,SKU-ELC-411,2025-02-15,2025-04-01,2025-03-19,2025-03-23,Delivered,Fully Received,280,280,0,0,EA,14.74,14.74,280,INV-202502-000014,2025-03-28,2025-04-27,2025-04-29,Paid,2025-03-24,,,,,N,,32,35,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-04-07,2025-08-04,Pending Renewal,30,Alex Morgan,EDI
2025-03,PO-2025-000015,PO-2025-000015-L01,SHP-202503-000015,SUP-054,Ironvale Works,Standard,Hydraulics,Hoses,Italy,Southern Europe,EUR,SKU-HYD-534,2025-03-10,2025-04-22,2025-04-09,2025-04-04,Delivered,Fully Received,18,18,0,0,EA,41.26,41.26,18,INV-202503-000015,2025-04-05,2025-05-20,2025-05-19,Paid,2025-04-06,,,,,N,,27,8,COC|REACH|SA8000,COC|REACH,2023-10-15,2025-04-17,Expired,45,Riley Chen,Account Portal
2025-03,PO-2025-000015,PO-2025-000015-L02,SHP-202503-000015,SUP-054,Ironvale Works,Standard,Industrial Chemicals,Cleaners,Italy,Southern Europe,EUR,SKU-CHM-547,2025-03-10,2025-04-22,2025-04-09,2025-04-04,Delivered,Fully Received,28,28,4,0,L,24.86,24.86,28,INV-202503-000015,2025-04-05,2025-05-20,2025-05-19,Paid,2025-04-07,CONTAMINATION,2025-04-07T12:00:00Z,2025-04-09T22:00:00Z,2025-04-10T19:00:00Z,N,,27,8,COC|REACH|SA8000,COC|REACH,2023-10-15,2025-04-17,Expired,45,Riley Chen,Account Portal
2025-03,PO-2025-000015,PO-2025-000015-L03,SHP-202503-000015,SUP-054,Ironvale Works,Standard,Industrial Chemicals,Cleaners,Italy,Southern Europe,EUR,SKU-CHM-560,2025-03-10,2025-04-22,2025-04-09,2025-04-04,Delivered,Fully Received,60,60,0,0,L,28.33,28.33,60,INV-202503-000015,2025-04-05,2025-05-20,2025-05-19,Paid,2025-04-05,,,,,N,,27,8,COC|REACH|SA8000,COC|REACH,2023-10-15,2025-04-17,Expired,45,Riley Chen,Account Portal
2025-03,PO-2025-000015,PO-2025-000015-L04,SHP-202503-000015,SUP-054,Ironvale Works,Standard,Logistics Materials,Labels,Italy,Southern Europe,EUR,SKU-LOG-573,2025-03-10,2025-04-22,2025-04-09,2025-04-04,Delivered,Fully Received,6,6,0,0,BOX,6.50,6.76,3,INV-202503-000015,2025-04-05,2025-05-20,2025-05-19,Paid,2025-04-06,,,,,N,,27,8,COC|REACH|SA8000,COC|REACH,2023-10-15,2025-04-17,Expired,45,Riley Chen,Account Portal
2025-04,PO-2025-000016,PO-2025-000016-L01,SHP-202504-000016,SUP-011,Blueforge Manufacturing,Strategic,Logistics Materials,Pallets,India,South Asia,INR,SKU-LOG-336,2025-04-07,2025-04-26,2025-04-25,,Open,Open,16,0,0,0,EA,512.67,,,,,,,,,,,,,N,,12,29,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-07-10,2026-07-09,Certified,30,Reese Martin,Email
2025-04,PO-2025-000016,PO-2025-000016-L02,SHP-202504-000016,SUP-011,Blueforge Manufacturing,Strategic,Safety Equipment,Eye Protection,India,South Asia,INR,SKU-SFT-349,2025-04-07,2025-04-26,2025-04-25,,Open,Open,191,0,0,0,EA,1198.44,,,,,,,,,,,,,N,,12,29,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-07-10,2026-07-09,Certified,30,Reese Martin,Email
2025-04,PO-2025-000016,PO-2025-000016-L03,SHP-202504-000016,SUP-011,Blueforge Manufacturing,Strategic,Electronics,Control Modules,India,South Asia,INR,SKU-ELC-362,2025-04-07,2025-04-26,2025-04-25,,Open,Open,179,0,0,0,EA,1733.59,,,,,,,,,,,,,N,,12,29,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-07-10,2026-07-09,Certified,30,Reese Martin,Email
2025-04,PO-2025-000016,PO-2025-000016-L04,SHP-202504-000016,SUP-011,Blueforge Manufacturing,Strategic,Logistics Materials,Pallets,India,South Asia,INR,SKU-LOG-375,2025-04-07,2025-04-26,2025-04-25,,Open,Open,5,0,0,0,EA,526.99,,,,,,,,,,,,,N,,12,29,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-07-10,2026-07-09,Certified,30,Reese Martin,Email
2025-05,PO-2025-000017,PO-2025-000017-L01,SHP-202505-000017,SUP-040,Greenward Systems,Standard,Hydraulics,Valves,Brazil,Latin America,BRL,SKU-HYD-498,2025-05-27,2025-07-08,2025-06-28,2025-06-29,Delivered,Fully Received,323,323,0,0,EA,240.24,240.24,323,INV-202505-000017,2025-07-02,2025-08-16,,Pending,2025-06-30,,,,,N,,32,48,COC|ROHS|REACH,COC,2023-01-22,2024-07-25,Pending Renewal,45,Jordan Kim,EDI
2025-05,PO-2025-000017,PO-2025-000017-L02,SHP-202505-000017,SUP-040,Greenward Systems,Standard,Hydraulics,Hoses,Brazil,Latin America,BRL,SKU-HYD-511,2025-05-27,2025-07-08,2025-06-28,2025-06-29,Delivered,Fully Received,71,71,0,0,EA,262.07,262.07,71,INV-202505-000017,2025-07-02,2025-08-16,,Pending,2025-07-01,,,,,N,,32,48,COC|ROHS|REACH,COC,2023-01-22,2024-07-25,Pending Renewal,45,Jordan Kim,EDI
2025-06,PO-2025-000018,PO-2025-000018-L01,SHP-202506-000018,SUP-069,Lumina Materials,Watchlist,Electronics,Control Modules,Japan,East Asia,JPY,SKU-ELC-660,2025-06-15,2025-07-25,2025-07-15,2025-07-16,Partially Delivered,Partially Received,69,33,0,0,EA,3154.13,3154.13,33,INV-202506-000018,2025-07-20,2025-09-18,,Overdue,2025-07-18,,,,,N,,27,21,ISO9001|COC|ISO14001,ISO9001,2023-08-01,2024-05-27,Not Certified,60,Quinn Foster,Account Portal
2025-06,PO-2025-000018,PO-2025-000018-L02,SHP-202506-000018,SUP-069,Lumina Materials,Watchlist,Bearings,Roller Bearings,Japan,East Asia,JPY,SKU-BRG-673,2025-06-15,2025-07-25,2025-07-15,2025-07-16,Partially Delivered,Partially Received,154,118,0,0,EA,3598.71,3598.71,118,INV-202506-000018,2025-07-20,2025-09-18,,Overdue,2025-07-19,,,,,N,,27,21,ISO9001|COC|ISO14001,ISO9001,2023-08-01,2024-05-27,Not Certified,60,Quinn Foster,Account Portal
2025-06,PO-2025-000018,PO-2025-000018-L03,SHP-202506-000018,SUP-069,Lumina Materials,Watchlist,Bearings,Roller Bearings,Japan,East Asia,JPY,SKU-BRG-686,2025-06-15,2025-07-25,2025-07-15,2025-07-16,Partially Delivered,Partially Received,155,72,0,0,EA,3191.63,3191.63,72,INV-202506-000018,2025-07-20,2025-09-18,,Overdue,2025-07-17,,,,,N,,27,21,ISO9001|COC|ISO14001,ISO9001,2023-08-01,2024-05-27,Not Certified,60,Quinn Foster,Account Portal
2025-07,PO-2025-000019,PO-2025-000019-L01,SHP-202507-000019,SUP-026,Evercrest Industries,Preferred,Logistics Materials,Labels,Sweden,Northern Europe,SEK,SKU-LOG-462,2025-07-13,2025-08-10,2025-07-31,2025-08-11,Delivered,Fully Received,18,18,0,0,BOX,62.80,62.80,18,INV-202507-000019,2025-08-16,2025-09-30,2025-10-19,Paid,2025-08-14,,,,,N,,12,42,ISO9001|COC|REACH,ISO9001|COC,2023-04-26,2025-08-23,Certified,45,Casey Rivera,Email
2025-07,PO-2025-000019,PO-2025-000019-L02,SHP-202507-000019,SUP-026,Evercrest Industries,Preferred,Industrial Chemicals,Cleaners,Sweden,Northern Europe,SEK,SKU-CHM-475,2025-07-13,2025-08-10,2025-07-31,2025-08-11,Delivered,Fully Received,283,283,0,0,L,318.45,318.45,283,INV-202507-000019,2025-08-16,2025-09-30,2025-10-19,Paid,2025-08-12,,,,,N,,12,42,ISO9001|COC|REACH,ISO9001|COC,2023-04-26,2025-08-23,Certified,45,Casey Rivera,Email
2025-07,PO-2025-000019,PO-2025-000019-L03,SHP-202507-000019,SUP-026,Evercrest Industries,Preferred,Fasteners,Bolts,Sweden,Northern Europe,SEK,SKU-FST-488,2025-07-13,2025-08-10,2025-07-31,2025-08-11,Delivered,Fully Received,203,203,0,0,EA,49.92,49.92,203,INV-202507-000019,2025-08-16,2025-09-30,2025-10-19,Paid,2025-08-13,,,,,N,,12,42,ISO9001|COC|REACH,ISO9001|COC,2023-04-26,2025-08-23,Certified,45,Casey Rivera,Email
2025-07,PO-2025-000019,PO-2025-000019-L04,SHP-202507-000019,SUP-026,Evercrest Industries,Preferred,Fasteners,Nuts,Sweden,Northern Europe,SEK,SKU-FST-501,2025-07-13,2025-08-10,2025-07-31,2025-08-11,Delivered,Fully Received,25,25,0,0,EA,46.97,46.97,25,INV-202507-000019,2025-08-16,2025-09-30,2025-10-19,Paid,2025-08-14,,,,,N,,12,42,ISO9001|COC|REACH,ISO9001|COC,2023-04-26,2025-08-23,Certified,45,Casey Rivera,Email
2025-08,PO-2025-000020,PO-2025-000020-L01,SHP-202508-000020,SUP-055,Juniper Components,Watchlist,Safety Equipment,Gloves,United States,North America,USD,SKU-SFT-624,2025-08-10,2025-09-18,2025-09-11,2025-09-09,Delivered,Fully Received,47,47,0,0,PAIR,15.11,15.11,47,INV-202508-000020,2025-09-10,2025-11-09,,Disputed,2025-09-10,,,,,N,,32,15,ISO9001|COC|ROHS,ISO9001,2023-11-03,2024-08-29,Expired,60,Taylor Brooks,EDI
2025-08,PO-2025-000020,PO-2025-000020-L02,SHP-202508-000020,SUP-055,Juniper Components,Watchlist,MRO Supplies,Hand Tools,United States,North America,USD,SKU-MRO-637,2025-08-10,2025-09-18,2025-09-11,2025-09-09,Delivered,Fully Received,46,46,0,0,SET,19.94,19.94,46,INV-202508-000020,2025-09-10,2025-11-09,,Disputed,2025-09-11,,,,,N,,32,15,ISO9001|COC|ROHS,ISO9001,2023-11-03,2024-08-29,Expired,60,Taylor Brooks,EDI
2025-08,PO-2025-000020,PO-2025-000020-L03,SHP-202508-000020,SUP-055,Juniper Components,Watchlist,Industrial Chemicals,Lubricants,United States,North America,USD,SKU-CHM-650,2025-08-10,2025-09-18,2025-09-11,2025-09-09,Delivered,Fully Received,94,94,0,5,L,27.47,27.47,94,INV-202508-000020,2025-09-10,2025-11-09,,Disputed,2025-09-12,,,,,N,,32,15,ISO9001|COC|ROHS,ISO9001,2023-11-03,2024-08-29,Expired,60,Taylor Brooks,EDI
2025-08,PO-2025-000020,PO-2025-000020-L04,SHP-202508-000020,SUP-055,Juniper Components,Watchlist,Machined Parts,Brackets,United States,North America,USD,SKU-MCH-663,2025-08-10,2025-09-18,2025-09-11,2025-09-09,Delivered,Fully Received,94,94,0,21,EA,42.80,42.80,94,INV-202508-000020,2025-09-10,2025-11-09,,Disputed,2025-09-10,DAMAGED,2025-09-10T12:00:00Z,2025-09-11T08:00:00Z,2025-09-12T21:00:00Z,N,,32,15,ISO9001|COC|ROHS,ISO9001,2023-11-03,2024-08-29,Expired,60,Taylor Brooks,EDI
2025-08,PO-2025-000020,PO-2025-000020-L05,SHP-202508-000020,SUP-055,Juniper Components,Watchlist,Fasteners,Bolts,United States,North America,USD,SKU-FST-676,2025-08-10,2025-09-18,2025-09-11,2025-09-09,Delivered,Fully Received,12,12,0,0,EA,4.14,4.14,12,INV-202508-000020,2025-09-10,2025-11-09,,Disputed,2025-09-11,,,,,N,,32,15,ISO9001|COC|ROHS,ISO9001,2023-11-03,2024-08-29,Expired,60,Taylor Brooks,EDI
2025-09,PO-2025-000021,PO-2025-000021-L01,SHP-202509-000021,SUP-012,Blueforge Works,Strategic,Industrial Chemicals,Cleaners,Vietnam,Southeast Asia,VND,SKU-CHM-426,2025-09-09,2025-10-06,2025-09-29,2025-09-26,Delivered,Fully Received,203,203,0,0,L,693877.24,693877.24,203,INV-202509-000021,2025-09-28,2025-11-12,2025-11-21,Paid,2025-09-28,,,,,N,,17,36,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-29,2026-07-28,Certified,45,Cameron Diaz,Phone
2025-09,PO-2025-000021,PO-2025-000021-L02,SHP-202509-000021,SUP-012,Blueforge Works,Strategic,Office Consumables,Printer Supplies,Vietnam,Southeast Asia,VND,SKU-OFF-439,2025-09-09,2025-10-06,2025-09-29,2025-09-26,Delivered,Fully Received,246,246,0,0,BOX,154401.04,154401.04,246,INV-202509-000021,2025-09-28,2025-11-12,2025-11-21,Paid,2025-09-29,,,,,N,,17,36,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-29,2026-07-28,Certified,45,Cameron Diaz,Phone
2025-09,PO-2025-000021,PO-2025-000021-L03,SHP-202509-000021,SUP-012,Blueforge Works,Strategic,Fasteners,Nuts,Vietnam,Southeast Asia,VND,SKU-FST-452,2025-09-09,2025-10-06,2025-09-29,2025-09-26,Delivered,Fully Received,130,130,0,0,EA,135725.10,135725.10,130,INV-202509-000021,2025-09-28,2025-11-12,2025-11-21,Paid,2025-09-27,,,,,N,,17,36,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-29,2026-07-28,Certified,45,Cameron Diaz,Phone
2025-09,PO-2025-000021,PO-2025-000021-L04,SHP-202509-000021,SUP-012,Blueforge Works,Strategic,Office Consumables,Printer Supplies,Vietnam,Southeast Asia,VND,SKU-OFF-465,2025-09-09,2025-10-06,2025-09-29,2025-09-26,Delivered,Fully Received,93,93,0,0,BOX,113060.24,113060.24,93,INV-202509-000021,2025-09-28,2025-11-12,2025-11-21,Paid,2025-09-28,,,,,N,,17,36,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-29,2026-07-28,Certified,45,Cameron Diaz,Phone
2025-10,PO-2025-000022,PO-2025-000022-L01,SHP-202510-000022,SUP-041,Greenward Manufacturing,Standard,Machined Parts,Shafts,United Kingdom,Western Europe,GBP,SKU-MCH-588,2025-10-27,2025-11-21,2025-11-14,2025-11-15,Delivered,Fully Received,13,13,0,0,EA,35.17,35.17,13,INV-202510-000022,2025-11-18,2026-01-17,2026-02-01,Paid,2025-11-18,,,,,N,,12,9,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-02-10,2024-08-13,Expired,60,Morgan Ellis,Email
2025-10,PO-2025-000022,PO-2025-000022-L02,SHP-202510-000022,SUP-041,Greenward Manufacturing,Standard,Safety Equipment,Gloves,United Kingdom,Western Europe,GBP,SKU-SFT-601,2025-10-27,2025-11-21,2025-11-14,2025-11-15,Delivered,Fully Received,6,6,0,0,PAIR,13.45,13.45,6,INV-202510-000022,2025-11-18,2026-01-17,2026-02-01,Paid,2025-11-16,,,,,N,,12,9,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-02-10,2024-08-13,Expired,60,Morgan Ellis,Email
2025-10,PO-2025-000022,PO-2025-000022-L03,SHP-202510-000022,SUP-041,Greenward Manufacturing,Standard,Safety Equipment,Eye Protection,United Kingdom,Western Europe,GBP,SKU-SFT-614,2025-10-27,2025-11-21,2025-11-14,2025-11-15,Delivered,Fully Received,25,25,0,0,EA,12.28,12.28,25,INV-202510-000022,2025-11-18,2026-01-17,2026-02-01,Paid,2025-11-17,,,,,N,,12,9,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-02-10,2024-08-13,Expired,60,Morgan Ellis,Email
2025-10,PO-2025-000022,PO-2025-000022-L04,SHP-202510-000022,SUP-041,Greenward Manufacturing,Standard,Safety Equipment,Eye Protection,United Kingdom,Western Europe,GBP,SKU-SFT-627,2025-10-27,2025-11-21,2025-11-14,2025-11-15,Delivered,Fully Received,37,37,3,3,EA,11.20,11.20,37,INV-202510-000022,2025-11-18,2026-01-17,2026-02-01,Paid,2025-11-18,PACKAGING_FAILURE,2025-11-18T14:00:00Z,2025-11-20T00:00:00Z,2025-11-20T22:00:00Z,N,,12,9,ISO9001|ISO14001|SA8000,ISO9001|ISO14001,2023-02-10,2024-08-13,Expired,60,Morgan Ellis,Email
2025-11,PO-2025-000023,PO-2025-000023-L01,SHP-202511-000023,SUP-070,Lumina Systems,Watchlist,MRO Supplies,Filters,South Korea,East Asia,KRW,SKU-MRO-750,2025-11-17,2026-01-04,2025-12-19,2025-12-23,Delivered,Fully Received,181,181,27,9,EA,19617.23,19028.71,178,INV-202511-000023,2025-12-27,2026-03-27,,Overdue,2025-12-24,PROCESS_DEVIATION,2025-12-24T12:00:00Z,2025-12-27T15:00:00Z,,N,,32,28,COC|ROHS|REACH,,2023-08-20,2024-06-15,Expired,90,Parker Lee,EDI
2025-11,PO-2025-000023,PO-2025-000023-L02,SHP-202511-000023,SUP-070,Lumina Systems,Watchlist,Machined Parts,Shafts,South Korea,East Asia,KRW,SKU-MCH-763,2025-11-17,2026-01-04,2025-12-19,2025-12-23,Delivered,Fully Received,15,15,1,0,EA,49650.87,52629.92,12,INV-202511-000023,2025-12-27,2026-03-27,,Overdue,2025-12-25,PACKAGING_FAILURE,2025-12-25T13:00:00Z,2025-12-29T02:00:00Z,2026-01-03T00:00:00Z,N,,32,28,COC|ROHS|REACH,,2023-08-20,2024-06-15,Expired,90,Parker Lee,EDI
2025-11,PO-2025-000023,PO-2025-000023-L03,SHP-202511-000023,SUP-070,Lumina Systems,Watchlist,MRO Supplies,Hand Tools,South Korea,East Asia,KRW,SKU-MRO-776,2025-11-17,2026-01-04,2025-12-19,2025-12-23,Delivered,Fully Received,208,208,0,0,SET,20274.44,20274.44,208,INV-202511-000023,2025-12-27,2026-03-27,,Overdue,2025-12-26,,,,,N,,32,28,COC|ROHS|REACH,,2023-08-20,2024-06-15,Expired,90,Parker Lee,EDI
2025-11,PO-2025-000023,PO-2025-000023-L04,SHP-202511-000023,SUP-070,Lumina Systems,Watchlist,Bearings,Ball Bearings,South Korea,East Asia,KRW,SKU-BRG-789,2025-11-17,2026-01-04,2025-12-19,2025-12-23,Delivered,Fully Received,7,7,0,0,EA,24415.71,24415.71,7,INV-202511-000023,2025-12-27,2026-03-27,,Overdue,2025-12-24,,,,,N,,32,28,COC|ROHS|REACH,,2023-08-20,2024-06-15,Expired,90,Parker Lee,EDI
2025-12,PO-2025-000024,PO-2025-000024-L01,SHP-202512-000024,SUP-027,Evercrest Materials,Preferred,Fasteners,Nuts,Poland,Central Europe,PLN,SKU-FST-552,2025-12-13,2026-01-06,2026-01-02,2026-01-01,Partially Delivered,Partially Received,378,169,0,0,EA,16.73,16.73,169,INV-202512-000024,2026-01-06,2026-03-07,,Disputed,2026-01-03,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-000024,PO-2025-000024-L02,SHP-202512-000024,SUP-027,Evercrest Materials,Preferred,Safety Equipment,Eye Protection,Poland,Central Europe,PLN,SKU-SFT-565,2025-12-13,2026-01-06,2026-01-02,2026-01-01,Partially Delivered,Partially Received,256,194,0,0,EA,65.99,65.99,194,INV-202512-000024,2026-01-06,2026-03-07,,Disputed,2026-01-04,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-000024,PO-2025-000024-L03,SHP-202512-000024,SUP-027,Evercrest Materials,Preferred,Packaging,Protective Foam,Poland,Central Europe,PLN,SKU-PKG-578,2025-12-13,2026-01-06,2026-01-02,2026-01-01,Partially Delivered,Partially Received,251,91,0,0,M,13.67,13.67,91,INV-202512-000024,2026-01-06,2026-03-07,,Disputed,2026-01-02,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-000024,PO-2025-000024-L04,SHP-202512-000024,SUP-027,Evercrest Materials,Preferred,Packaging,Corrugated Cartons,Poland,Central Europe,PLN,SKU-PKG-591,2025-12-13,2026-01-06,2026-01-02,2026-01-01,Partially Delivered,Partially Received,41,32,0,0,BOX,12.85,12.85,32,INV-202512-000024,2026-01-06,2026-03-07,,Disputed,2026-01-03,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2024-01,PO-2024-000025,PO-2024-000025-L01,SHP-202401-000025,SUP-056,Juniper Industries,Watchlist,Electrical,Cables,Canada,North America,CAD,SKU-ELE-714,2024-01-10,2024-02-01,2024-01-28,2024-02-22,Partially Delivered,Partially Received,60,25,0,0,M,16.63,16.63,25,INV-202401-000025,2024-02-23,2024-05-23,2024-05-24,Paid,2024-02-25,,,,,Y,Late production release,12,22,ISO9001|COC|REACH,,2023-11-22,2024-09-17,Not Certified,90,Avery Singh,Email
2024-01,PO-2024-000025,PO-2024-000025-L02,SHP-202401-000025,SUP-056,Juniper Industries,Watchlist,Electrical,Connectors,Canada,North America,CAD,SKU-ELE-727,2024-01-10,2024-02-01,2024-01-28,2024-02-22,Partially Delivered,Partially Received,62,16,0,2,EA,18.74,18.74,16,INV-202401-000025,2024-02-23,2024-05-23,2024-05-24,Paid,2024-02-23,,,,,Y,Late production release,12,22,ISO9001|COC|REACH,,2023-11-22,2024-09-17,Not Certified,90,Avery Singh,Email
2024-02,PO-2024-000026,PO-2024-000026-L01,SHP-202402-000026,SUP-013,Cinderline Components,Strategic,Hydraulics,Hoses,Malaysia,Southeast Asia,MYR,SKU-HYD-516,2024-02-23,2024-03-29,2024-03-16,2024-03-16,Delivered,Fully Received,305,305,0,0,EA,228.54,228.54,305,INV-202402-000026,2024-03-18,2024-05-17,2024-06-06,Paid,2024-03-17,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-02,PO-2024-000026,PO-2024-000026-L02,SHP-202402-000026,SUP-013,Cinderline Components,Strategic,Industrial Chemicals,Lubricants,Malaysia,Southeast Asia,MYR,SKU-CHM-529,2024-02-23,2024-03-29,2024-03-16,2024-03-16,Delivered,Fully Received,121,121,0,0,L,138.93,138.93,121,INV-202402-000026,2024-03-18,2024-05-17,2024-06-06,Paid,2024-03-18,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-02,PO-2024-000026,PO-2024-000026-L03,SHP-202402-000026,SUP-013,Cinderline Components,Strategic,Electronics,Sensors,Malaysia,Southeast Asia,MYR,SKU-ELC-542,2024-02-23,2024-03-29,2024-03-16,2024-03-16,Delivered,Fully Received,4,4,0,0,EA,80.53,80.53,4,INV-202402-000026,2024-03-18,2024-05-17,2024-06-06,Paid,2024-03-19,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-03,PO-2024-000027,PO-2024-000027-L01,SHP-202403-000027,SUP-042,Greenward Works,Standard,Industrial Chemicals,Cleaners,Germany,Western Europe,EUR,SKU-CHM-678,2024-03-27,2024-04-29,2024-04-16,2024-05-07,Delivered,Fully Received,4,4,0,0,L,29.81,29.81,4,INV-202403-000027,2024-05-10,2024-08-08,2024-08-02,Paid,2024-05-09,,,,,N,,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-000027,PO-2024-000027-L02,SHP-202403-000027,SUP-042,Greenward Works,Standard,Industrial Chemicals,Cleaners,Germany,Western Europe,EUR,SKU-CHM-691,2024-03-27,2024-04-29,2024-04-16,2024-05-07,Delivered,Fully Received,65,65,6,0,L,27.59,27.59,65,INV-202403-000027,2024-05-10,2024-08-08,2024-08-02,Paid,2024-05-10,SPEC_MISMATCH,2024-05-10T10:00:00Z,2024-05-12T17:00:00Z,2024-05-15T11:00:00Z,N,,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-000027,PO-2024-000027-L03,SHP-202403-000027,SUP-042,Greenward Works,Standard,Industrial Chemicals,Cleaners,Germany,Western Europe,EUR,SKU-CHM-704,2024-03-27,2024-04-29,2024-04-16,2024-05-07,Delivered,Fully Received,31,31,3,0,L,23.53,23.53,31,INV-202403-000027,2024-05-10,2024-08-08,2024-08-02,Paid,2024-05-08,DAMAGED,2024-05-08T11:00:00Z,2024-05-08T23:00:00Z,2024-05-13T12:00:00Z,N,,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-000027,PO-2024-000027-L04,SHP-202403-000027,SUP-042,Greenward Works,Standard,Industrial Chemicals,Cleaners,Germany,Western Europe,EUR,SKU-CHM-717,2024-03-27,2024-04-29,2024-04-16,2024-05-07,Delivered,Fully Received,52,52,0,0,L,30.78,30.78,52,INV-202403-000027,2024-05-10,2024-08-08,2024-08-02,Paid,2024-05-09,,,,,N,,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-04,PO-2024-000028,PO-2024-000028-L01,SHP-202404-000028,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Pallets,Australia,Oceania,AUD,SKU-LOG-840,2024-04-19,2024-05-08,2024-05-07,2024-07-04,Partially Delivered,Partially Received,22,6,0,0,EA,12.69,12.69,6,INV-202404-000028,2024-07-08,2024-08-07,,Pending,2024-07-07,,,,,N,,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-000028,PO-2024-000028-L02,SHP-202404-000028,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Labels,Australia,Oceania,AUD,SKU-LOG-853,2024-04-19,2024-05-08,2024-05-07,2024-07-04,Partially Delivered,Partially Received,125,78,0,0,BOX,12.48,12.48,78,INV-202404-000028,2024-07-08,2024-08-07,,Pending,2024-07-05,,,,,N,,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-000028,PO-2024-000028-L03,SHP-202404-000028,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Pallets,Australia,Oceania,AUD,SKU-LOG-866,2024-04-19,2024-05-08,2024-05-07,2024-07-04,Partially Delivered,Partially Received,19,17,0,0,EA,9.84,9.84,17,INV-202404-000028,2024-07-08,2024-08-07,,Pending,2024-07-06,,,,,N,,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-000028,PO-2024-000028-L04,SHP-202404-000028,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Pallets,Australia,Oceania,AUD,SKU-LOG-879,2024-04-19,2024-05-08,2024-05-07,2024-07-04,Partially Delivered,Partially Received,87,56,0,0,EA,10.06,10.06,56,INV-202404-000028,2024-07-08,2024-08-07,,Pending,2024-07-07,,,,,N,,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
